Model,Dataset/Fold,Accuracy,Time,F1
"KNN, 5, manhattan_distance, equal_weight, shepard",Hepatitis/0,0.8571428571428571,0.0019927024841308594,0.8571428571428571
"KNN, 5, clark_distance, equal_weight, majority_class",Hepatitis/0,0.8571428571428571,0.004225730895996094,0.8571428571428571
"KNN, 5, clark_distance, equal_weight, inverse_distance_weighted",Hepatitis/0,0.8571428571428571,0.001982450485229492,0.8571428571428571
"KNN, 5, clark_distance, equal_weight, shepard",Hepatitis/0,0.8571428571428571,0.002156972885131836,0.8571428571428571
"KNN, 7, euclidean_distance, equal_weight, majority_class",Hepatitis/0,0.8571428571428571,0.002997159957885742,0.8571428571428571
"KNN, 7, euclidean_distance, equal_weight, inverse_distance_weighted",Hepatitis/0,0.8571428571428571,0.0019996166229248047,0.8571428571428571
"KNN, 7, euclidean_distance, equal_weight, shepard",Hepatitis/0,0.8571428571428571,0.001997709274291992,0.8571428571428571
"KNN, 7, manhattan_distance, equal_weight, majority_class",Hepatitis/0,0.8571428571428571,0.004011392593383789,0.8571428571428571
"KNN, 7, manhattan_distance, equal_weight, inverse_distance_weighted",Hepatitis/0,0.8571428571428571,0.0020034313201904297,0.8571428571428571
"KNN, 7, manhattan_distance, equal_weight, shepard",Hepatitis/0,0.8571428571428571,0.002056598663330078,0.8571428571428571
"KNN, 7, clark_distance, equal_weight, majority_class",Hepatitis/0,0.8571428571428571,0.004000186920166016,0.8571428571428571
"KNN, 7, clark_distance, equal_weight, inverse_distance_weighted",Hepatitis/0,0.8571428571428571,0.0020513534545898438,0.8571428571428571
"KNN, 7, clark_distance, equal_weight, shepard",Hepatitis/0,0.8571428571428571,0.002044677734375,0.8571428571428571
"KNN, 1, euclidean_distance, information_gain_weight, majority_class",Hepatitis/0,0.7857142857142857,0.0030536651611328125,0.768944099378882
"KNN, 1, euclidean_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/0,0.7857142857142857,0.003078937530517578,0.768944099378882
"KNN, 1, euclidean_distance, information_gain_weight, shepard",Hepatitis/0,0.7857142857142857,0.0019981861114501953,0.768944099378882
"KNN, 1, manhattan_distance, information_gain_weight, majority_class",Hepatitis/0,0.5714285714285714,0.0030646324157714844,0.5714285714285714
"KNN, 1, manhattan_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/0,0.5714285714285714,0.0020825862884521484,0.5714285714285714
"KNN, 1, manhattan_distance, information_gain_weight, shepard",Hepatitis/0,0.5714285714285714,0.0020780563354492188,0.5714285714285714
"KNN, 1, clark_distance, information_gain_weight, majority_class",Hepatitis/0,0.5,0.005076408386230469,0.5238095238095238
"KNN, 1, clark_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/0,0.5,0.0020024776458740234,0.5238095238095238
"KNN, 1, clark_distance, information_gain_weight, shepard",Hepatitis/0,0.5,0.0029969215393066406,0.5238095238095238
"KNN, 3, euclidean_distance, information_gain_weight, majority_class",Hepatitis/0,0.8571428571428571,0.003045320510864258,0.8571428571428571
"KNN, 3, euclidean_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/0,0.8571428571428571,0.0019960403442382812,0.8571428571428571
"KNN, 3, euclidean_distance, information_gain_weight, shepard",Hepatitis/0,0.8571428571428571,0.002040386199951172,0.8571428571428571
"KNN, 3, manhattan_distance, information_gain_weight, majority_class",Hepatitis/0,0.7857142857142857,0.0030455589294433594,0.7959183673469388
"KNN, 3, manhattan_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/0,0.7857142857142857,0.0020606517791748047,0.7959183673469388
"KNN, 3, manhattan_distance, information_gain_weight, shepard",Hepatitis/0,0.7857142857142857,0.0020051002502441406,0.7959183673469388
"KNN, 3, clark_distance, information_gain_weight, majority_class",Hepatitis/0,0.7142857142857143,0.0029997825622558594,0.6547619047619049
"KNN, 3, clark_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/0,0.7142857142857143,0.0020487308502197266,0.6547619047619049
"KNN, 3, clark_distance, information_gain_weight, shepard",Hepatitis/0,0.7142857142857143,0.0019986629486083984,0.6547619047619049
"KNN, 5, euclidean_distance, information_gain_weight, majority_class",Hepatitis/0,0.7857142857142857,0.003119230270385742,0.768944099378882
"KNN, 5, euclidean_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/0,0.7857142857142857,0.002045869827270508,0.768944099378882
"KNN, 5, euclidean_distance, information_gain_weight, shepard",Hepatitis/0,0.7857142857142857,0.0020465850830078125,0.768944099378882
"KNN, 5, manhattan_distance, information_gain_weight, majority_class",Hepatitis/0,0.7857142857142857,0.0029976367950439453,0.768944099378882
"KNN, 5, manhattan_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/0,0.7857142857142857,0.0019991397857666016,0.768944099378882
"KNN, 5, manhattan_distance, information_gain_weight, shepard",Hepatitis/0,0.7857142857142857,0.001997709274291992,0.768944099378882
"KNN, 5, clark_distance, information_gain_weight, majority_class",Hepatitis/0,0.7142857142857143,0.002532482147216797,0.6547619047619049
"KNN, 5, clark_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/0,0.7142857142857143,0.0019986629486083984,0.6547619047619049
"KNN, 5, clark_distance, information_gain_weight, shepard",Hepatitis/0,0.7142857142857143,0.002005338668823242,0.6547619047619049
"KNN, 7, euclidean_distance, information_gain_weight, majority_class",Hepatitis/0,0.8571428571428571,0.004142284393310547,0.8571428571428571
"KNN, 7, euclidean_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/0,0.8571428571428571,0.0020685195922851562,0.8571428571428571
"KNN, 7, euclidean_distance, information_gain_weight, shepard",Hepatitis/0,0.8571428571428571,0.0021414756774902344,0.8571428571428571
"KNN, 7, manhattan_distance, information_gain_weight, majority_class",Hepatitis/0,0.7857142857142857,0.0031273365020751953,0.768944099378882
"KNN, 7, manhattan_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/0,0.7857142857142857,0.0020062923431396484,0.768944099378882
"KNN, 7, manhattan_distance, information_gain_weight, shepard",Hepatitis/0,0.7857142857142857,0.0019230842590332031,0.768944099378882
"KNN, 7, clark_distance, information_gain_weight, majority_class",Hepatitis/0,0.7857142857142857,0.004244327545166016,0.6914285714285714
"KNN, 7, clark_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/0,0.7857142857142857,0.003155946731567383,0.6914285714285714
"KNN, 7, clark_distance, information_gain_weight, shepard",Hepatitis/0,0.7857142857142857,0.0019996166229248047,0.6914285714285714
"KNN, 1, euclidean_distance, reliefF_weight, majority_class",Hepatitis/0,0.6428571428571429,0.007316112518310547,0.6598639455782312
"KNN, 1, euclidean_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/0,0.6428571428571429,0.005795001983642578,0.6598639455782312
"KNN, 1, euclidean_distance, reliefF_weight, shepard",Hepatitis/0,0.6428571428571429,0.0020096302032470703,0.6598639455782312
"KNN, 1, manhattan_distance, reliefF_weight, majority_class",Hepatitis/0,0.6428571428571429,0.00302886962890625,0.6598639455782312
"KNN, 1, manhattan_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/0,0.6428571428571429,0.0020368099212646484,0.6598639455782312
"KNN, 1, manhattan_distance, reliefF_weight, shepard",Hepatitis/0,0.6428571428571429,0.0020046234130859375,0.6598639455782312
"KNN, 1, clark_distance, reliefF_weight, majority_class",Hepatitis/0,0.6428571428571429,0.0030059814453125,0.6598639455782312
"KNN, 1, clark_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/0,0.6428571428571429,0.0019996166229248047,0.6598639455782312
"KNN, 1, clark_distance, reliefF_weight, shepard",Hepatitis/0,0.6428571428571429,0.0019996166229248047,0.6598639455782312
"KNN, 3, euclidean_distance, reliefF_weight, majority_class",Hepatitis/0,0.7142857142857143,0.0030930042266845703,0.6547619047619049
"KNN, 3, euclidean_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/0,0.7142857142857143,0.0020635128021240234,0.6547619047619049
"KNN, 3, euclidean_distance, reliefF_weight, shepard",Hepatitis/0,0.7142857142857143,0.0020058155059814453,0.6547619047619049
"KNN, 3, manhattan_distance, reliefF_weight, majority_class",Hepatitis/0,0.7857142857142857,0.002005338668823242,0.768944099378882
"KNN, 3, manhattan_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/0,0.7857142857142857,0.0021805763244628906,0.768944099378882
"KNN, 3, manhattan_distance, reliefF_weight, shepard",Hepatitis/0,0.8571428571428571,0.0020117759704589844,0.8571428571428571
"KNN, 3, clark_distance, reliefF_weight, majority_class",Hepatitis/0,0.8571428571428571,0.0031092166900634766,0.8571428571428571
"KNN, 3, clark_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/0,0.8571428571428571,0.002077817916870117,0.8571428571428571
"KNN, 3, clark_distance, reliefF_weight, shepard",Hepatitis/0,0.8571428571428571,0.0020623207092285156,0.8571428571428571
"KNN, 5, euclidean_distance, reliefF_weight, majority_class",Hepatitis/0,0.7142857142857143,0.00301361083984375,0.6547619047619049
"KNN, 5, euclidean_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/0,0.7142857142857143,0.002003192901611328,0.6547619047619049
"KNN, 5, euclidean_distance, reliefF_weight, shepard",Hepatitis/0,0.7142857142857143,0.0019998550415039062,0.6547619047619049
"KNN, 5, manhattan_distance, reliefF_weight, majority_class",Hepatitis/0,0.7142857142857143,0.004185914993286133,0.6547619047619049
"KNN, 5, manhattan_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/0,0.7142857142857143,0.0025937557220458984,0.6547619047619049
"KNN, 5, manhattan_distance, reliefF_weight, shepard",Hepatitis/0,0.7142857142857143,0.0020089149475097656,0.6547619047619049
"KNN, 5, clark_distance, reliefF_weight, majority_class",Hepatitis/0,0.8571428571428571,0.0033957958221435547,0.8571428571428571
"KNN, 5, clark_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/0,0.8571428571428571,0.0023641586303710938,0.8571428571428571
"KNN, 5, clark_distance, reliefF_weight, shepard",Hepatitis/0,0.8571428571428571,0.0022351741790771484,0.8571428571428571
"KNN, 7, euclidean_distance, reliefF_weight, majority_class",Hepatitis/0,0.7142857142857143,0.007127523422241211,0.6547619047619049
"KNN, 7, euclidean_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/0,0.7142857142857143,0.005255699157714844,0.6547619047619049
"KNN, 7, euclidean_distance, reliefF_weight, shepard",Hepatitis/0,0.7142857142857143,0.0053446292877197266,0.6547619047619049
"KNN, 7, manhattan_distance, reliefF_weight, majority_class",Hepatitis/0,0.7142857142857143,0.006389617919921875,0.6547619047619049
"KNN, 7, manhattan_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/0,0.7142857142857143,0.005281686782836914,0.6547619047619049
"KNN, 7, manhattan_distance, reliefF_weight, shepard",Hepatitis/0,0.7142857142857143,0.0046422481536865234,0.6547619047619049
"KNN, 7, clark_distance, reliefF_weight, majority_class",Hepatitis/0,0.8571428571428571,0.008226871490478516,0.8571428571428571
"KNN, 7, clark_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/0,0.8571428571428571,0.004102468490600586,0.8571428571428571
"KNN, 7, clark_distance, reliefF_weight, shepard",Hepatitis/0,0.8571428571428571,0.00506138801574707,0.8571428571428571
"KNN, 1, euclidean_distance, equal_weight, majority_class",Hepatitis/1,0.8,0.00800466537475586,0.7900621118012422
"KNN, 1, euclidean_distance, equal_weight, inverse_distance_weighted",Hepatitis/1,0.8,0.005002021789550781,0.7900621118012422
"KNN, 1, euclidean_distance, equal_weight, shepard",Hepatitis/1,0.8,0.005524396896362305,0.7900621118012422
"KNN, 1, manhattan_distance, equal_weight, majority_class",Hepatitis/1,0.8,0.007115840911865234,0.7900621118012422
"KNN, 1, manhattan_distance, equal_weight, inverse_distance_weighted",Hepatitis/1,0.8,0.004999399185180664,0.7900621118012422
"KNN, 1, manhattan_distance, equal_weight, shepard",Hepatitis/1,0.8,0.004000425338745117,0.7900621118012422
"KNN, 1, clark_distance, equal_weight, majority_class",Hepatitis/1,0.8666666666666667,0.005112171173095703,0.8666666666666667
"KNN, 1, clark_distance, equal_weight, inverse_distance_weighted",Hepatitis/1,0.8666666666666667,0.0030374526977539062,0.8666666666666667
"KNN, 1, clark_distance, equal_weight, shepard",Hepatitis/1,0.8666666666666667,0.0023381710052490234,0.8666666666666667
"KNN, 3, euclidean_distance, equal_weight, majority_class",Hepatitis/1,0.8,0.0030007362365722656,0.7900621118012422
"KNN, 3, euclidean_distance, equal_weight, inverse_distance_weighted",Hepatitis/1,0.8,0.0029990673065185547,0.7900621118012422
"KNN, 3, euclidean_distance, equal_weight, shepard",Hepatitis/1,0.8,0.0020029544830322266,0.7900621118012422
"KNN, 3, manhattan_distance, equal_weight, majority_class",Hepatitis/1,0.8,0.0030090808868408203,0.7900621118012422
"KNN, 3, manhattan_distance, equal_weight, inverse_distance_weighted",Hepatitis/1,0.8,0.002000093460083008,0.7900621118012422
"KNN, 3, manhattan_distance, equal_weight, shepard",Hepatitis/1,0.8,0.0020003318786621094,0.7900621118012422
"KNN, 3, clark_distance, equal_weight, majority_class",Hepatitis/1,0.8666666666666667,0.00400090217590332,0.8666666666666667
"KNN, 3, clark_distance, equal_weight, inverse_distance_weighted",Hepatitis/1,0.8666666666666667,0.0019998550415039062,0.8666666666666667
"KNN, 3, clark_distance, equal_weight, shepard",Hepatitis/1,0.8666666666666667,0.0020291805267333984,0.8666666666666667
"KNN, 5, euclidean_distance, equal_weight, majority_class",Hepatitis/1,0.8666666666666667,0.003000974655151367,0.8666666666666667
"KNN, 5, euclidean_distance, equal_weight, inverse_distance_weighted",Hepatitis/1,0.8,0.0019998550415039062,0.7900621118012422
"KNN, 5, euclidean_distance, equal_weight, shepard",Hepatitis/1,0.8,0.002051830291748047,0.7900621118012422
"KNN, 5, manhattan_distance, equal_weight, majority_class",Hepatitis/1,0.8666666666666667,0.003000020980834961,0.8666666666666667
"KNN, 5, manhattan_distance, equal_weight, inverse_distance_weighted",Hepatitis/1,0.8,0.001997232437133789,0.7900621118012422
"KNN, 5, manhattan_distance, equal_weight, shepard",Hepatitis/1,0.8,0.002042055130004883,0.7900621118012422
"KNN, 5, clark_distance, equal_weight, majority_class",Hepatitis/1,0.8666666666666667,0.003999948501586914,0.8666666666666667
"KNN, 5, clark_distance, equal_weight, inverse_distance_weighted",Hepatitis/1,0.8666666666666667,0.0020008087158203125,0.8666666666666667
"KNN, 5, clark_distance, equal_weight, shepard",Hepatitis/1,0.8666666666666667,0.0019996166229248047,0.8666666666666667
"KNN, 7, euclidean_distance, equal_weight, majority_class",Hepatitis/1,0.8666666666666667,0.007999420166015625,0.8666666666666667
"KNN, 7, euclidean_distance, equal_weight, inverse_distance_weighted",Hepatitis/1,0.8,0.0019998550415039062,0.7900621118012422
"KNN, 7, euclidean_distance, equal_weight, shepard",Hepatitis/1,0.8,0.004001140594482422,0.7900621118012422
"KNN, 7, manhattan_distance, equal_weight, majority_class",Hepatitis/1,0.8666666666666667,0.006222248077392578,0.8666666666666667
"KNN, 7, manhattan_distance, equal_weight, inverse_distance_weighted",Hepatitis/1,0.8,0.0029900074005126953,0.7900621118012422
"KNN, 7, manhattan_distance, equal_weight, shepard",Hepatitis/1,0.8,0.0022144317626953125,0.7900621118012422
"KNN, 7, clark_distance, equal_weight, majority_class",Hepatitis/1,0.8666666666666667,0.008878231048583984,0.8666666666666667
"KNN, 7, clark_distance, equal_weight, inverse_distance_weighted",Hepatitis/1,0.8666666666666667,0.004039287567138672,0.8666666666666667
"KNN, 7, clark_distance, equal_weight, shepard",Hepatitis/1,0.8666666666666667,0.003094196319580078,0.8666666666666667
"KNN, 1, euclidean_distance, information_gain_weight, majority_class",Hepatitis/1,0.6,0.00821232795715332,0.55
"KNN, 1, euclidean_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/1,0.6,0.005285501480102539,0.55
"KNN, 1, euclidean_distance, information_gain_weight, shepard",Hepatitis/1,0.6,0.006005287170410156,0.55
"KNN, 1, manhattan_distance, information_gain_weight, majority_class",Hepatitis/1,0.8,0.007307529449462891,0.8063492063492064
"KNN, 1, manhattan_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/1,0.8,0.005009174346923828,0.8063492063492064
"KNN, 1, manhattan_distance, information_gain_weight, shepard",Hepatitis/1,0.8,0.004996299743652344,0.8063492063492064
"KNN, 1, clark_distance, information_gain_weight, majority_class",Hepatitis/1,0.7333333333333333,0.007417440414428711,0.7333333333333333
"KNN, 1, clark_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/1,0.7333333333333333,0.005254030227661133,0.7333333333333333
"KNN, 1, clark_distance, information_gain_weight, shepard",Hepatitis/1,0.7333333333333333,0.005420684814453125,0.7333333333333333
"KNN, 3, euclidean_distance, information_gain_weight, majority_class",Hepatitis/1,0.8666666666666667,0.008348941802978516,0.8666666666666667
"KNN, 3, euclidean_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/1,0.8666666666666667,0.005244255065917969,0.8666666666666667
"KNN, 3, euclidean_distance, information_gain_weight, shepard",Hepatitis/1,0.8666666666666667,0.004258155822753906,0.8666666666666667
"KNN, 3, manhattan_distance, information_gain_weight, majority_class",Hepatitis/1,0.9333333333333333,0.005124092102050781,0.9300207039337475
"KNN, 3, manhattan_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/1,0.9333333333333333,0.004194498062133789,0.9300207039337475
"KNN, 3, manhattan_distance, information_gain_weight, shepard",Hepatitis/1,0.9333333333333333,0.0054476261138916016,0.9300207039337475
"KNN, 3, clark_distance, information_gain_weight, majority_class",Hepatitis/1,0.8,0.007760524749755859,0.7900621118012422
"KNN, 3, clark_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/1,0.8,0.0040051937103271484,0.7900621118012422
"KNN, 3, clark_distance, information_gain_weight, shepard",Hepatitis/1,0.8666666666666667,0.006330013275146484,0.8666666666666667
"KNN, 5, euclidean_distance, information_gain_weight, majority_class",Hepatitis/1,0.8,0.008375167846679688,0.7900621118012422
"KNN, 5, euclidean_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/1,0.8,0.005383491516113281,0.7900621118012422
"KNN, 5, euclidean_distance, information_gain_weight, shepard",Hepatitis/1,0.8,0.005005836486816406,0.7900621118012422
"KNN, 5, manhattan_distance, information_gain_weight, majority_class",Hepatitis/1,0.8666666666666667,0.007047414779663086,0.8499999999999999
"KNN, 5, manhattan_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/1,0.8666666666666667,0.005333662033081055,0.8499999999999999
"KNN, 5, manhattan_distance, information_gain_weight, shepard",Hepatitis/1,0.8666666666666667,0.004001140594482422,0.8499999999999999
"KNN, 5, clark_distance, information_gain_weight, majority_class",Hepatitis/1,0.6666666666666666,0.005243062973022461,0.5866666666666667
"KNN, 5, clark_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/1,0.6666666666666666,0.0036003589630126953,0.5866666666666667
"KNN, 5, clark_distance, information_gain_weight, shepard",Hepatitis/1,0.7333333333333333,0.003032684326171875,0.7000000000000001
"KNN, 7, euclidean_distance, information_gain_weight, majority_class",Hepatitis/1,0.8666666666666667,0.004000186920166016,0.8666666666666667
"KNN, 7, euclidean_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/1,0.8666666666666667,0.0019996166229248047,0.8666666666666667
"KNN, 7, euclidean_distance, information_gain_weight, shepard",Hepatitis/1,0.8666666666666667,0.003008604049682617,0.8666666666666667
"KNN, 7, manhattan_distance, information_gain_weight, majority_class",Hepatitis/1,0.9333333333333333,0.0031774044036865234,0.9300207039337475
"KNN, 7, manhattan_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/1,0.9333333333333333,0.002000093460083008,0.9300207039337475
"KNN, 7, manhattan_distance, information_gain_weight, shepard",Hepatitis/1,0.9333333333333333,0.0020074844360351562,0.9300207039337475
"KNN, 7, clark_distance, information_gain_weight, majority_class",Hepatitis/1,0.8,0.0030078887939453125,0.752
"KNN, 7, clark_distance, information_gain_weight, inverse_distance_weighted",Hepatitis/1,0.8,0.0019998550415039062,0.752
"KNN, 7, clark_distance, information_gain_weight, shepard",Hepatitis/1,0.8,0.0020012855529785156,0.752
"KNN, 1, euclidean_distance, reliefF_weight, majority_class",Hepatitis/1,0.8,0.0030355453491210938,0.7900621118012422
"KNN, 1, euclidean_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/1,0.8,0.002045869827270508,0.7900621118012422
"KNN, 1, euclidean_distance, reliefF_weight, shepard",Hepatitis/1,0.8,0.0020058155059814453,0.7900621118012422
"KNN, 1, manhattan_distance, reliefF_weight, majority_class",Hepatitis/1,0.8,0.0030345916748046875,0.7900621118012422
"KNN, 1, manhattan_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/1,0.8,0.0020029544830322266,0.7900621118012422
"KNN, 1, manhattan_distance, reliefF_weight, shepard",Hepatitis/1,0.8,0.0032486915588378906,0.7900621118012422
"KNN, 1, clark_distance, reliefF_weight, majority_class",Hepatitis/1,0.8,0.005218982696533203,0.7900621118012422
"KNN, 1, clark_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/1,0.8,0.0031533241271972656,0.7900621118012422
"KNN, 1, clark_distance, reliefF_weight, shepard",Hepatitis/1,0.8,0.002061128616333008,0.7900621118012422
"KNN, 3, euclidean_distance, reliefF_weight, majority_class",Hepatitis/1,0.8666666666666667,0.0042209625244140625,0.8499999999999999
"KNN, 3, euclidean_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/1,0.8666666666666667,0.0020973682403564453,0.8499999999999999
"KNN, 3, euclidean_distance, reliefF_weight, shepard",Hepatitis/1,0.8666666666666667,0.0031528472900390625,0.8499999999999999
"KNN, 3, manhattan_distance, reliefF_weight, majority_class",Hepatitis/1,0.8666666666666667,0.003091573715209961,0.8499999999999999
"KNN, 3, manhattan_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/1,0.8666666666666667,0.0020122528076171875,0.8499999999999999
"KNN, 3, manhattan_distance, reliefF_weight, shepard",Hepatitis/1,0.8,0.002012968063354492,0.7900621118012422
"KNN, 3, clark_distance, reliefF_weight, majority_class",Hepatitis/1,0.8,0.003034353256225586,0.7900621118012422
"KNN, 3, clark_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/1,0.8,0.004039287567138672,0.7900621118012422
"KNN, 3, clark_distance, reliefF_weight, shepard",Hepatitis/1,0.8,0.004103183746337891,0.7900621118012422
"KNN, 5, euclidean_distance, reliefF_weight, majority_class",Hepatitis/1,0.8666666666666667,0.005171298980712891,0.8499999999999999
"KNN, 5, euclidean_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/1,0.8666666666666667,0.0030744075775146484,0.8499999999999999
"KNN, 5, euclidean_distance, reliefF_weight, shepard",Hepatitis/1,0.8666666666666667,0.0020749568939208984,0.8499999999999999
"KNN, 5, manhattan_distance, reliefF_weight, majority_class",Hepatitis/1,0.8,0.0030362606048583984,0.752
"KNN, 5, manhattan_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/1,0.8,0.002032756805419922,0.752
"KNN, 5, manhattan_distance, reliefF_weight, shepard",Hepatitis/1,0.7333333333333333,0.0020189285278320312,0.7000000000000001
"KNN, 5, clark_distance, reliefF_weight, majority_class",Hepatitis/1,0.8666666666666667,0.0030364990234375,0.8666666666666667
"KNN, 5, clark_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/1,0.8666666666666667,0.0020494461059570312,0.8666666666666667
"KNN, 5, clark_distance, reliefF_weight, shepard",Hepatitis/1,0.8,0.002022981643676758,0.7900621118012422
"KNN, 7, euclidean_distance, reliefF_weight, majority_class",Hepatitis/1,0.9333333333333333,0.0030879974365234375,0.9300207039337475
"KNN, 7, euclidean_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/1,0.9333333333333333,0.0020062923431396484,0.9300207039337475
"KNN, 7, euclidean_distance, reliefF_weight, shepard",Hepatitis/1,0.9333333333333333,0.0021474361419677734,0.9300207039337475
"KNN, 7, manhattan_distance, reliefF_weight, majority_class",Hepatitis/1,0.9333333333333333,0.003082275390625,0.9300207039337475
"KNN, 7, manhattan_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/1,0.9333333333333333,0.0020134449005126953,0.9300207039337475
"KNN, 7, manhattan_distance, reliefF_weight, shepard",Hepatitis/1,0.8,0.002025127410888672,0.7900621118012422
"KNN, 7, clark_distance, reliefF_weight, majority_class",Hepatitis/1,0.8666666666666667,0.0030498504638671875,0.8666666666666667
"KNN, 7, clark_distance, reliefF_weight, inverse_distance_weighted",Hepatitis/1,0.8666666666666667,0.002183198928833008,0.8666666666666667
"KNN, 7, clark_distance, reliefF_weight, shepard",Hepatitis/1,0.8,0.0020530223846435547,0.7900621118012422
"KNN, 1, euclidean_distance, equal_weight, majority_class",Hepatitis/2,0.7142857142857143,0.00599980354309082,0.6547619047619049
